row,cpu_float,fpga_mode1_cpu_scale_float,diff,abs_diff,rel_diff,large_diff_gt_1,large_diff_gt_16,catastrophic_gt_1e6
419,-1.0917809,-1.0859375,0.00584340096,0.00584340096,0.00535217364,0,0,0
420,-1.2298193,-1.23828125,-0.00846195221,0.00846195221,0.00688064679,0,0,0
421,0.136198327,0.13671875,0.000520423055,0.000520423055,0.0038210679,0,0,0
422,-0.244863033,-0.2421875,0.00267553329,0.00267553329,0.0109266526,0,0,0
423,0.787554681,0.7890625,0.0015078187,0.0015078187,0.00191455747,0,0,0
424,-0.275088251,-0.2734375,0.00165075064,0.00165075064,0.00600080386,0,0,0
425,-0.994888008,-0.98828125,0.00660675764,0.00660675764,0.00664070487,0,0,0
426,-0.476485014,-0.4921875,-0.015702486,0.015702486,0.0329548371,0,0,0
427,2.25797462,2.2578125,-0.000162124634,0.000162124634,7.18009104e-05,0,0,0
428,-1.15616095,-1.15625,-8.90493393e-05,8.90493393e-05,7.70215767e-05,0,0,0
429,1.49590909,1.49609375,0.00018465519,0.00018465519,0.000123440114,0,0,0
430,-1.36237657,-1.3671875,-0.0048109293,0.0048109293,0.00353127718,0,0,0
431,0.965870976,0.97265625,0.00678527355,0.00678527355,0.007025031,0,0,0
432,-0.0327962264,-0.0390625,-0.00626627356,0.00626627356,0.191066907,0,0,0
433,1.04755199,1.04296875,-0.00458323956,0.00458323956,0.00437519054,0,0,0
434,-0.194944724,-0.1953125,-0.000367775559,0.000367775559,0.00188656328,0,0,0
435,0.123288035,0.125,0.00171196461,0.00171196461,0.0138858941,0,0,0
436,1.76605451,1.76171875,-0.00433576107,0.00433576107,0.00245505506,0,0,0
437,-0.950864911,-0.94921875,0.00164616108,0.00164616108,0.00173122497,0,0,0
438,0.535512507,0.52734375,-0.00816875696,0.00816875696,0.0152540918,0,0,0
439,-0.651053607,-0.6484375,0.00261610746,0.00261610746,0.00401826737,0,0,0
440,-0.60757041,-0.62109375,-0.0135233402,0.0135233402,0.0222580626,0,0,0
441,-0.0493074469,-0.05078125,-0.00147380307,0.00147380307,0.0298900707,0,0,0
442,0.2959764,0.30078125,0.00480484962,0.00480484962,0.0162338944,0,0,0
443,-0.0700781196,-0.0703125,-0.000234380364,0.000234380364,0.00334455841,0,0,0
444,1.08140373,1.08984375,0.0084400177,0.0084400177,0.00780468705,0,0,0
445,-2.85603189,-2.8671875,-0.0111556053,0.0111556053,0.00390598065,0,0,0
446,0.146739215,0.14453125,-0.00220796466,0.00220796466,0.0150468616,0,0,0
447,-0.0497209653,-0.0546875,-0.00496653467,0.00496653467,0.0998881386,0,0,0
