layer,point,len,cpu_min,cpu_max,cpu_mean,cpu_absmax,cpu_checksum,cpu_hash,fpga_min,fpga_max,fpga_mean,fpga_absmax,fpga_checksum,fpga_hash,checksum_abs_diff,mean_abs_diff,absmax_abs_diff,hash_match,large_divergence
3,q_proj_output,576,-6.48044682,4.52492523,-0.0402908238,6.48044682,-23.2075145,ca62d35e0a2e74d2,-6.48046875,4.5078125,-0.039855957,6.48046875,-22.9570312,54cae3eb7d132b70,0.2504832999999991,0.0004348668000000028,2.1929999999947825e-05,no,no
3,k_proj_output,192,-5.58782291,6.1512804,-0.0676091219,6.1512804,-12.9809514,83fa7e3c46ff1777,-5.6015625,6.171875,-0.0674031576,6.171875,-12.9414062,46e23a53640a1863,0.039545200000000946,0.0002059643,0.020594599999999907,no,no
3,v_proj_output,192,-0.496400446,0.199272633,-0.0113129661,0.496400446,-2.17208949,0173a65d82d44a73,-0.5078125,0.1953125,-0.0119425456,0.5078125,-2.29296875,7a5c5ff4b9fbb061,0.12087926000000015,0.0006295794999999996,0.011412054000000005,no,no
3,attention_output,576,-0.496400446,0.199272633,-0.0113129661,0.496400446,-6.51626847,99fb69e2b29b18fb,-0.5078125,0.1953125,-0.0119425456,0.5078125,-6.87890625,90c8904408b838f5,0.36263778,0.0006295794999999996,0.011412054000000005,no,no
3,o_proj_output,576,-2.19913554,1.38404012,-0.0141497823,2.19913554,-8.15027461,df6a2b2a20a61daf,-2.2578125,1.44140625,-0.0133260091,2.2578125,-7.67578125,d2cc5086b1848a6b,0.4744933600000003,0.0008237732000000008,0.05867696000000011,no,no
3,residual_after_attention,576,-148.910309,806.014709,0.772266323,806.014709,444.825402,a9558cdb87bebff6,-150.855484,815.110474,0.789661618,815.110474,454.845092,612fe893030144aa,10.019690000000026,0.017395295000000033,9.095764999999915,no,yes
3,after_post_attention_rmsnorm,576,-0.237475708,1.20577168,0.00216546026,1.20577168,1.24730511,704e5985661722fb,-0.237834051,1.20544195,0.00222914683,1.20544195,1.28398857,13af7b817988f15d,0.03668345999999989,6.368657000000019e-05,0.00032973000000002806,no,no
3,gate_proj_output,1536,-0.866625071,1.35614526,-0.125418354,1.35614526,-192.642592,71611d06f64fb73e,-0.875,1.3671875,-0.124738057,1.3671875,-191.597656,483857c4ef857bf7,1.044936000000007,0.0006802970000000103,0.011042240000000092,no,yes
3,up_proj_output,1536,-0.858839512,1.10462475,0.00229750189,1.10462475,3.52896291,591dc158ee2eb308,-0.859375,1.11328125,0.00206756592,1.11328125,3.17578125,5b05f80d9a98c270,0.3531816600000002,0.00022993596999999972,0.008656500000000067,no,no
3,silu_swiglu_output,1536,-0.169754058,0.560690403,-0.000216740889,0.560690403,-0.332914005,66cb7d84cde52132,-0.175372228,0.57030946,-0.000153954084,0.57030946,-0.236473474,725d6e885954b559,0.09644053100000002,6.278680499999999e-05,0.009619057000000097,no,no
3,down_proj_output,576,-1.55970025,0.924284458,-0.0144786629,1.55970025,-8.33970981,04573097ced8ec32,-1.60546875,0.9296875,-0.0150689019,1.60546875,-8.6796875,64df444e02195a24,0.33997768999999955,0.0005902390000000011,0.0457685000000001,no,no
3,residual_after_mlp,576,-147.986023,804.455017,0.757787685,804.455017,436.485707,88afc44537fe7478,-149.925797,813.505005,0.774592716,813.505005,446.165404,e75de849d5e908a7,9.679697000000033,0.01680503099999997,9.049987999999985,no,yes
4,after_input_rmsnorm,576,-2.08008337,3.45539761,0.00204129581,3.45539761,1.17578638,5fa85dfa4cdd7051,-2.08330011,3.45445085,0.00211654231,3.45445085,1.21912837,fa88fbe9f0b37594,0.04334199000000005,7.52464999999999e-05,0.0009467599999997134,no,no
4,q_proj_output,576,-5.28775978,4.81208372,-0.0236069921,5.28775978,-13.5976274,89fde917bfe4cfde,-5.28125,4.796875,-0.0229492188,5.28125,-13.21875,4089b3307ff8e493,0.37887740000000036,0.0006577733000000009,0.0065097800000000206,no,no
4,k_proj_output,192,-4.99051237,5.36946964,-0.0851084321,5.36946964,-16.340819,083d3516b06f4339,-4.99609375,5.3671875,-0.0846557617,5.3671875,-16.2539062,0c38ccb30c8931da,0.08691280000000035,0.0004526704000000076,0.0022821400000001546,no,no
4,v_proj_output,192,-0.227808654,0.397887141,-0.00378192743,0.397887141,-0.726130066,3804f90bbbf7f8a7,-0.2265625,0.3984375,-0.0038655599,0.3984375,-0.7421875,d21a40c94c9fa1da,0.016057434000000037,8.363247000000001e-05,0.0005503590000000003,no,no
4,attention_output,576,-0.227808654,0.397887141,-0.00378192743,0.397887141,-2.1783902,69c366ff76cdbd77,-0.2265625,0.3984375,-0.0038655599,0.3984375,-2.2265625,b19c9542e552dbe2,0.04817230000000006,8.363247000000001e-05,0.0005503590000000003,no,no
4,o_proj_output,576,-1.69669795,1.10504675,0.00308155605,1.69669795,1.77497628,6312c6a78937ebeb,-1.6796875,1.11328125,0.00304497613,1.6796875,1.75390625,45e71dc0b859a438,0.021070029999999962,3.657991999999992e-05,0.0170104499999999,no,no
4,residual_after_attention,576,-146.880981,802.758301,0.760869213,802.758301,438.260667,9b20061d3216bffa,-148.812515,811.825317,0.777637692,811.825317,447.919311,2eb1e41087cfa099,9.658643999999981,0.016768479000000003,9.06701600000008,no,yes
4,after_post_attention_rmsnorm,576,-0.279136568,1.49255025,0.00251425095,1.49255025,1.44820855,10746aef551b9f30,-0.279586166,1.49214447,0.00257836624,1.49214447,1.48513896,6a8b27d6143ff977,0.03693041000000008,6.411528999999971e-05,0.00040578000000013326,no,no
4,gate_proj_output,1536,-1.10361636,1.35715866,-0.216902343,1.35715866,-333.161998,32ff27ec2328582a,-1.09375,1.3671875,-0.216321309,1.3671875,-332.269531,c6b7da98413e740b,0.8924670000000106,0.000581034000000008,0.010028839999999928,no,no
4,up_proj_output,1536,-0.757252574,0.852321804,0.00604314665,0.852321804,9.28227326,57494ddc9a192ec9,-0.765625,0.84765625,0.00628916423,0.84765625,9.66015625,3f8bb326f26d8a47,0.3778829899999998,0.0002460175799999997,0.004665554000000016,no,no
4,silu_swiglu_output,1536,-0.104307711,0.136691734,0.0011590266,0.136691734,1.78026486,fa62bd020d283683,-0.10438823,0.140362427,0.00114915288,0.140362427,1.76509882,14ea1829c5c82cb3,0.015166039999999992,9.873720000000029e-06,0.0036706930000000026,no,no
4,down_proj_output,576,-2.17705846,1.31585431,-0.0129698106,2.17705846,-7.47061089,e00004706c5c4fe9,-2.21875,1.33984375,-0.0135837131,2.21875,-7.82421875,2d04222efcb6a608,0.35360786000000033,0.000613902500000001,0.04169153999999997,no,no
4,residual_after_mlp,576,-145.565125,800.581238,0.747899405,800.581238,430.790057,cfa90a2eaafd7d57,-147.472672,809.606567,0.764053979,809.606567,440.095092,bb238233fe0551c1,9.305035000000032,0.016154574000000088,9.025329000000056,no,yes
5,after_input_rmsnorm,576,-2.18894625,4.46794462,0.00328813412,4.46794462,1.89396525,1a7eff0f0de319b2,-2.1926353,4.46674442,0.00335115288,4.46674442,1.93026406,4379b71e8a5fb163,0.036298810000000126,6.301876000000019e-05,0.0012001999999995405,no,no
5,q_proj_output,576,-7.10676527,3.89026713,-0.0604106234,7.10676527,-34.7965191,586df9329cc375d6,-7.08984375,3.86328125,-0.0603298611,7.08984375,-34.75,4ab7daf8f4eabe3e,0.04651909999999759,8.076230000000212e-05,0.016921520000000356,no,no
5,k_proj_output,192,-5.68943882,4.68797874,0.00741477553,5.68943882,1.4236369,ee92014f0c5ad4a3,-5.67578125,4.703125,0.00787353516,5.67578125,1.51171875,b8cb875c25b39749,0.08808185000000002,0.0004587596300000005,0.01365757000000034,no,no
5,v_proj_output,192,-0.192720458,0.793265998,0.0071903196,0.793265998,1.38054136,0745b8d06a1d093e,-0.1875,0.79296875,0.00724283854,0.79296875,1.390625,2be53904775b9566,0.01008363999999995,5.251894000000024e-05,0.0002972479999999722,no,no
5,attention_output,576,-0.192720458,0.793265998,0.0071903196,0.793265998,4.14162409,21f065449d39f522,-0.1875,0.79296875,0.00724283854,0.79296875,4.171875,a82d597ae8e6386a,0.030250910000000353,5.251894000000024e-05,0.0002972479999999722,no,no
5,o_proj_output,576,-4.7176981,3.6034143,0.00395849894,4.7176981,2.28009539,f8e5ef5753338d49,-4.796875,3.62890625,0.00554063585,4.796875,3.19140625,df3618dcd117520a,0.91131086,0.0015821369100000003,0.07917690000000022,no,no
5,residual_after_attention,576,-141.961716,795.863525,0.751857871,795.863525,433.070134,372e86af3b5b48b6,-143.843765,804.809692,0.769594615,804.809692,443.286498,c42f90e239f1711c,10.216363999999999,0.017736744000000026,8.94616700000006,no,yes
5,after_post_attention_rmsnorm,576,-0.368748009,1.74123573,0.00272382949,1.74123573,1.56892579,062765dc97e04deb,-0.36933133,1.7407614,0.00280061396,1.7407614,1.61315364,5b6a40a7c6177174,0.04422784999999996,7.678447000000017e-05,0.0004743300000000783,no,no
5,gate_proj_output,1536,-1.71639907,0.992440701,-0.274980854,1.71639907,-422.370592,b5b3cf742081c15b,-1.71484375,1.0,-0.273668925,1.71484375,-420.355469,4a12fbcf6572dc27,2.01512299999996,0.0013119289999999895,0.0015553200000000267,no,yes
5,up_proj_output,1536,-0.587137401,1.18094885,-0.00275828033,1.18094885,-4.23671858,85ebc401b086e69e,-0.60546875,1.17578125,-0.00289154053,1.17578125,-4.44140625,fae3664e3d80403e,0.2046876700000002,0.0001332601999999997,0.00516760000000005,no,no
